lemma_id	lemma	dcs_grammar	raw	declined	presind	acc_rate	gloss
213592	āy	m	1	0	0		[gramm.] the syllable āy
213593	āv	m	1	1	0		[gramm.] the syllable āv
42060	ṣatva	n	1	0	0		the substitution of ṣ for s
213599	edhati	m	1	0	0		[gramm.] the root edh
58685	āpiśali	m	1	1	0		name of an ancient grammarian
213657	khya	m	1	0	0		[gramm.] der Auslaut von sakhi, wenn i zu y wird
213661	avapathās	m	1	1	0		
213662	avaṅ	m	1	1	0		[gramm.] Substitut ava f￼r den Auslaut (von go)
113856	sphoṭāyana	m	1	1	0		name of a grammarian
45859	upasthita	n	1	1	0		a word followed by iti (in the Pada-pāṭha)
213663	ī3	n	1	1	0		[gramm.] a long i
50813	cākravarmaṇa	m	1	1	0		name of a grammarian
62303	ālekhana	n	1	1	0		scratching; scraping; marking out by scratches; painting
139799	pratiṣkaśa	m	1	1	0		(according to) a messenger or guide or spy; a whip or leather thong; [gramm.] the word pratiṣkaśa
213671	kaśi	m	1	1	0		[gramm.] the verb kaś
6462	ajastunda	n	1	1	0		name of a town
213673	ātvat	adj	1	1	0		[gramm.] containing an ā
10468	anityasamāsa	m	1	1	0		a compound, the sense of which may be equally expressed by resolving it into its constituent parts
213680	hnu	m	1	0	0		[gramm.] the root hnu
213683	svapa	m	1	0	0		[gramm.] the root svap
213682	hiṃs	m	1	1	0		[gramm.] the root hiṃs
214373	daridrā	f	1	0	0		[gramm.] the verbal root daridrā
214374	jāgṛ	m	1	1	0		[gramm.] the root jāgṛ
71261	rikta	n	1	1	0		an empty place; desert; wilderness; wood; [gramm.] the word rikta
213703	vanda	m	1	0	0		[gramm.] the root vand
213707	śvaṭha	m	1	0	0		[gramm.] the word śvaṭha
213709	avatī	f	1	1	0		[gramm.] termination of stems ending in -avatī
213710	īvatī	f	1	1	0		[gramm.] termination of stems ending in -īvatī
29574	samaryāda	adj	1	0	0		bounded; limited; keeping within bounds or in the right course; correct; respectful; contiguous; neighbouring
105440	saveśa	adj	1	0	0		neighbouring; near
17176	sadeśa	adj	1	1	0		possessing a country or of the same country; proximate; neighbouring
214513	kaujapa	m	1	0	0		a descendant of Kujapa
111033	hailihila	adj	1	0	0		of a sportive or wanton nature
24734	kurugārhapata	n	1	0	0		
216412	riktaguru	m	1	0	0		
61112	asūtajaratī	f	1	0	0		(a woman) who grows old without having brought forth a child
60162	aślīladṛḍharūpā	f	1	0	0		(a woman) of an unpleasant but strong figure
216413	pārevaḍavā	f	1	0	0		
216414	taittilakadrū	f	1	1	0		
45756	upasaṃpatti	f	1	1	0		the approaching or reaching or entering into any condition; coming up to; acquisition
214681	ṇin	m	1	1	0		[gramm.] the kṛt affix ṇin
64682	yuktārohin	adj	1	0	0		
214686	chātrin	adj	1	0	0		
79437	mārdeya	m	1	1	0		patr. or metron. from mṛdi
214688	cānarāṭa	m	1	1	0		
214689	cihaṇa	n	1	0	0		
216421	atha	m	1	0	0		[gramm.] a kṛt affix; [gramm.] the word atha
216422	ācita	adj	1	0	0		collected; heaped up
216423	datta	adj	1	0	0		given
214697	sphiga	m	1	0	0		
158306	anvādiś	6.P.	1	1	0		to name or mention afresh; to refer to a previous rule
56025	utpuccha	adj	1	1	0		above the tail (?); one who has raised the tail (as a bird)
214699	kra	m	1	0	0		[gramm.] termination kra
57581	ājñāyin	adj	1	1	0		perceiving
120327	vaiyākaraṇa	adj	1	0	0		relating to grammar; grammatical
135424	kṣara	m	1	0	0		cloud
214708	badhnāti	m	1	1	0		[gramm.] the verbal root bandh
216431	ānaṅ	m	1	1	0		[gramm.] an affix
216430	dyāvā	f	1	1	0		[gramm.] substitute morpheme dyāvā (for div)
214702	uṣāsā	f	1	1	0		[gramm.] supplement for uṣas in a devatādvandva
216437	celaṭ	m	1	0	0		[gramm.] an affix
216438	mata	adj	1	0	0		[gramm.] participle 'mata'
121890	hata	adj	1	1	0		struck; heaten; smitten; killed; slain; destroyed; ended; gone; lost; injured; marred; hurt; wounded (lit. and fig.); struck off (as a head); knocked out (as an eye); hit by (instr. or comp.); whirled up; raised (as dust); visited or afflicted or tormented by; struggling with; suffering from (instr. or comp.); (in astron.) touched; come into contact; violated (sexually); ruined; undone; hopeless; miserable; wretched (of persons and things); worthless; useless; defective; cheated; deceived; deprived of; (in arithm.) multiplied; eine Stufe des svaras
216436	upahata	adj	1	1	0		[gramm.] the word 'upahata'
214719	kāṣin	adj	1	0	0		
214724	uda	m	1	1	0		[gramm.] the word 'uda' (replacement of udaka)
214720	mum	m	1	1	0		[gramm.] infix mum
214723	āduk	m	1	1	0		[gramm.] augment ad(uk)
11047	anupākhya	adj	1	1	0		not clearly discernible
214749	dṛśa	m	1	0	0		
214740	sami	n	1	1	0		[gramm.] substitute for sam
214741	tiri	n	1	1	0		[gramm.] substitute for tiras
214742	sadha	m	1	1	0		[gramm.] substitute for saha
214743	duk	m	1	1	0		[gramm.] augment duk
216441	āsthita	adj	1	0	0		the word 'āsthita'
214744	kat	m	1	1	0		[gramm.] substitute for ku-
214745	kā	f	1	1	0		[gramm.] substitute for ku-
214746	kavam	ind	1	1	0		[gramm.] substitute for ku-
216450	pṛṣodara	adj	1	0	0		
214753	sāḍhyai	ind	1	0	0		[gramm.] (an irregular Vedic form)
214754	sāḍhvā	ind	1	0	0		[gramm.] (an irregular Vedic form)
214757	nahi	m	1	0	0		[gramm.] the verb nah
214758	vṛti	m	1	0	0		[gramm.] the verb vṛt
214759	vṛṣi	m	1	0	0		[gramm.] the verb vṛṣ
23344	kiṃśulaka	m	1	0	0		a variety of the tree Butea frondosa
214756	rāṭ	m	1	1	0		[gramm.] a form of 'rāj'
26546	makṣu	m	1	0	0		name of a man; [gramm.] particle makṣu
214762	uruṣya	m	1	1	0		[gramm.] the word 'uruṣya'
213768	atu	m	1	0	0		[gramm.] at der Suffixe ktavatu, matup u. s. w.
213772	ch	m	1	0	0		[gramm.] the sound ch
214380	srivi	m	1	0	0		[gramm.] the root sriv
214381	avi	m	1	0	0		[gramm.] the root av
214382	mav	m	1	1	0		[gramm.] the root mav
213777	rañji	m	1	1	0		[gramm.] the verb rañj
59722	avoda	adj	1	0	0		dripping; wet
40106	odma	m	1	0	0		the act of wetting; moistening
155669	praśratha	m	1	0	0		laxity; relaxation; flaccidity
110113	himaśratha	m	1	1	0		the loosening or melting of snow; the moon
213779	syand	m	1	1	0		[gramm.] the root syand
213781	bhañji	m	1	1	0		[gramm.] the root bhañj
213785	vanati	m	1	0	0		[gramm.] the verb van
213790	bhrasj	m	1	1	0		[gramm.] the verb bhrasj
213796	āyya	m	1	0	0		[gramm.] Suffix (uṇādi) āyya
213797	itnu	m	1	0	0		[gramm.] Suffix (uṇādi) itnu
213798	iṣṇu	m	1	1	0		[gramm.] = iṣṇuc und khiṣṇuc
213803	yuṭ	m	1	1	0		[gramm.] vorn antretendes Augment y
213804	mayati	m	1	1	0		[gramm.] the root mā (me)
216279	ire	m	1	1	0		[gramm.] affix ire
216278	re	m	1	1	0		[gramm.] affix re
213815	goh	m	1	1	0		[gramm.] the verb guh
213816	doṣ	m	1	1	0		[gramm.] the root duṣ/dūṣ
213818	hlād	m	1	1	0		[gramm.] the causativ hlāday
213819	chādi	m	1	1	0		[gramm.] the causativ chāday
213822	tran	m	1	0	0		[gramm.] uṇādi '-tra
213827	bhas	m	1	1	0		[gramm.] the verb bhas
216280	śṛṇu	m	1	0	0		[gramm.] śṛṇu <- śru
213842	tras	m	1	1	0		[gramm.] the verb tras
213843	phaṇ	m	1	1	0		[gramm.] verbs beginning with phaṇ
213845	dada	m	1	0	0		[gramm.] the verb dad
42999	dhṛtarājan	m	1	1	0		name of a man
58610	āpatya	adj	1	1	0		relating to the formation of patronymic nouns
213858	iman	m	1	0	0		[gramm.] = imanic
216281	stha	m	1	0	0		[gramm.] morpheme stha-
216282	spha	m	1	0	0		[gramm.] morpheme spha-
216283	var	m	1	0	0		[gramm.] morpheme var-
216284	baṃhi	m	1	0	0		[gramm.] morpheme baṃhi-
216285	gar	m	1	0	0		[gramm.] morpheme gar-
216286	varṣi	m	1	0	0		[gramm.] morpheme varṣi-
216287	drāghi	m	1	0	0		[gramm.] morpheme drāgh-
215983	bhū	ind	1	0	0		[gramm.] substitute for bahu
213860	yiṭ	m	1	1	0		[gramm.] vorn antretendes Augment yi
121230	vidathin	m	1	0	0		name of a man
15412	paṇin	m	1	1	0		name of a man
146232	dāṇḍināyana	m	1	0	0		patr. from daṇḍin
109726	hāstināyana	adj	1	0	0		
89569	jaihmāśineya	m	1	0	0		patr. from jihmāśin
47030	vāsināyani	m	1	0	0		patr. from vāsin
26457	bhrauṇahatya	n	1	0	0		the killing of an embryo
43118	dhaivatya	n	1	0	0		skilfulness (?)
213862	vāstvya	adj	1	0	0		
214772	vu	m	1	1	0		[gramm.] an affix
214774	āyan	m	1	0	0		[gramm.] a substitute affix
214775	ey	m	1	0	0		[gramm.] a substitute affix
214776	īn	m	1	0	0		[gramm.] a substitute affix
214777	īy	m	1	0	0		[gramm.] a substitute affix
214767	ruṭ	m	1	1	0		[gramm.] augment ruṭ
214779	vetti	m	1	1	0		[gramm.] the verb vid
214769	ais	m	1	1	0		[gramm.] case ending 'ais'
214782	smai	m	1	1	0		[gramm.] ending smai of pronouns
214783	smāt	m	1	0	0		[gramm.] ending smāt of pronouns
214784	smin	m	1	1	0		[gramm.] ending smin of pronouns
214786	auṅ	m	1	1	0		[gramm.] dual endings au of the nominative and accusative
214770	auś	m	1	1	0		[gramm.] termination -au of aṣṭau
214771	adḍ	m	1	1	0		[gramm.] substitute for su and am
214789	bhyam	m	1	1	0		[gramm.] substitute for bhyas
214800	sām	m	1	1	0		[gramm.] genitive plural affix sām
214801	ākam	m	1	1	0		[gramm.] affix -ākam (for -sām)
214803	tātaṅ	m	1	1	0		
216457	yāc	m	1	0	0		[gramm.] substitute element -yāc
216458	āl	m	1	1	0		[gramm.] substitute element -āl
214805	maś	m	1	1	0		[gramm.] substitutional ending ma
214807	dhvāt	m	1	1	0		[gramm.] ending dhvāt
214819	yajadhvainam	ind	1	0	0		[gramm.] (an irregular formation in the Veda)
214809	tanap	m	1	0	0		[gramm.] verbal ending -tanaP
214810	thana	m	1	1	0		[gramm.] verbal ending -thana
214820	masi	n	1	1	0		[gramm.] verbal ending -mas
214812	iṣṭvīnam	n	1	1	0		[gramm.] an irregular aorist in the Veda
214815	asuk	m	1	1	0		[gramm.] final increment -asuK for nom. pl.
214822	jabh	m	1	1	0		[gramm.] root jabh
214823	rabhi	m	1	1	0		[gramm.] root rabh
214824	labhi	m	1	1	0		[gramm.] root labh
120022	svavas	adj	1	0	0		having or affording good protection
214834	mathi	m	1	0	0		[gramm.] the word mathin
214841	ṛbhukṣ	m	1	1	0		[gramm.] the word ṛbhukṣin
214836	antha	m	1	1	0		[gramm.] the termination ntha
214837	asuṅ	m	1	1	0		[gramm.] termination asu(ṅ)
144005	purudaṃsas	n	1	0	0		a cat
214842	śvasa	m	1	0	0		[gramm.] the root śvas
135554	kṣubdha	m	1	0	0		the churning-stick; a kind of coitus
72731	mliṣṭa	adj	1	0	0		spoken indistinctly or barbarously; withered; faded; faint
135774	viribdha	m	1	0	0		a note; tone; sound
154151	phāṇṭa	adj	1	0	0		obtained by straining or filtering; made or won by an easy process; readily or easily prepared; one who does not exert himself or takes things easy
214849	śasi	m	1	1	0		[gramm.] root śas
214852	ghuṣi	m	1	1	0		[gramm.] the root ghuṣ
138369	viśabdana	n	1	1	0		= prati-jaJāna; proclaiming
214853	ardi	m	1	1	0		[gramm.] root ard
146640	dānta	adj	1	0	0		tamed; broken in; restrained; subdued; mild; patient; liberal
146055	dasta	adj	1	0	0		= dosita
216467	channa	adj	1	0	0		[gramm.] the word 'channa'
89610	jñapta	adj	1	1	0		instructed
214854	ruṣi	m	1	0	0		[gramm.] root ruṣ
216468	ghuṣa	m	1	0	0		[gramm.] the verb ghuṣ-
110717	hṛṣi	mf	1	1	0		joy; satisfaction; splendour; [gramm.] the verb hṛṣ-
216466	apacita	adj	1	1	0		[gramm.] the word 'apacita' (respected)
214862	hru	n	1	1	0		[gramm.] substitute for hvar
214863	hvari	m	1	1	0		[gramm.] root hvar
57375	hvarita	adj	1	1	0		
216473	grasita	adj	1	0	0		[gramm.] the word 'grasita'
102139	skabhita	adj	1	0	0		supported; fixed; fastened; [gramm.] the word 'skabhita'
102309	stabhita	adj	1	0	0		fixed; established; supported
55817	uttabhita	adj	1	0	0		upheld; uplifted; supported
161886	catta	adj	1	0	0		hidden; disappeared
47779	vikasta	adj	1	0	0		burst; split; rent asunder
96669	tarūtṛ	adj	1	0	0		
69131	varutṛ	adj	1	0	0		= varūtri
216475	ujjvaliti	f	1	0	0		[gramm.] the verbal form ujjvaliti
216476	kṣariti	f	1	0	0		[gramm.] the verbal form kṣariti
216477	kṣamiti	f	1	0	0		[gramm.] the verbal form kṣamiti
216478	vamiti	f	1	0	0		[gramm.] the verbal form vamiti
216479	amiti	f	1	1	0		[gramm.] the verbal form amiti
214866	sūyati	m	1	0	0		[gramm.] root sū
214868	radh	m	1	0	0		[gramm.] root radh
214869	kuṣ	m	1	1	0		[gramm.] root kuṣ
214880	lubha	m	1	0	0		[gramm.] root lubh
214881	ruṣa	m	1	0	0		[gramm.] root ruṣ
214870	iv	m	1	0	0		[gramm.] termination iv
214872	ṛdha	m	1	0	0		[gramm.] root ṛdh-
214874	dambhu	m	1	0	0		[gramm.] root dambh-
214879	svṛ	n	1	0	0		[gramm.] root svṛ-
214871	kliś	m	1	1	0		[gramm.] root kliś
214883	lubh	m	1	1	0		[gramm.] root lubh
214892	vraści	m	1	1	0		[gramm.] root vraśc
214884	kṛta	m	1	0	0		[gramm.] root kṛt
214885	cṛta	m	1	0	0		[gramm.] root cṛt
214886	chṛda	m	1	0	0		[gramm.] root chṛd
214887	tṛda	m	1	0	0		[gramm.] root tṛd
28992	nṛt	f	1	1	0		dancing; gesticulation; [gramm.] root nṛt
214889	atvat	adj	1	1	0		[gramm.] (root) having a short a (a-t-vant)
216493	babhūtha	m	1	0	0		[gramm.] the word 'babhūtha'
216495	ātatantha	m	1	0	0		[gramm.] the word 'ātatantha'
216496	jagṛbhma	m	1	0	0		[gramm.] the word 'jagṛbhma'
216497	vavartha	m	1	1	0		[gramm.] the word 'vavartha'
214891	vyayati	m	1	1	0		[gramm.] root vyay
216498	saniṃsasanivāṃsam	m	1	1	0		[gramm.] the word ...
6667	añji	m	1	1	0		a sender; commander; [gramm.] root añj
214893	sak	m	1	1	0		[gramm.] termination sa (aorist)
214894	añjū	f	1	0	0		[gramm.] root añj
214898	dhve	m	1	1	0		[gramm.] personal ending dhve
214901	muk	m	1	1	0		[gramm.] augment muk
214902	yuva	m	1	0	0		[gramm.] substitute for yuṣm
214903	āva	m	1	1	0		[gramm.] substitute for asm
214904	yūya	m	1	0	0		[gramm.] substitute for yuṣm
214907	tubhya	m	1	0	0		[gramm.] substitute for yuṣm
214908	mahya	m	1	1	0		[gramm.] substitute for asm
214909	tava	m	1	0	0		[gramm.] substitute for yuṣm
214910	mama	m	1	1	0		[gramm.] substitute for asm
214915	jaras	n	1	1	0		[gramm.] substitute for jarā
214913	ku	n	1	1	0		[gramm.] substitute for 'kim'
214917	iya	m	1	1	0		[gramm.] substitute for ya/yu
11354	anuśatika	adj	1	0	0		accompanied with or bought for a hundred
214922	valaja	m	1	0	0		
214936	yathāpura	adj	1	1	0		
216516	cami	m	1	1	0		[gramm.] root cam-
214925	vadhi	m	1	1	0		[gramm.] root vadh
214926	vlī	f	1	0	0		[gramm.] root vlī
214927	rī	f	1	0	0		[gramm.] root rī
214928	knūyī	f	1	0	0		[gramm.] root (?) knuy
214929	kṣmāyī	f	1	0	0		[gramm.] root kṣmāy
216517	chā	f	1	0	0		[gramm.] root chā-
214935	juk	m	1	1	0		[gramm.] augment juk
214931	lā	m	1	1	0		[gramm.] root lā
122320	vipātana	n	1	1	0		melting; liquefying
214944	eṣā	f	1	0	0		
214945	dvā	f	1	0	0		
214953	vraji	m	1	1	0		[gramm.] root vraj
214958	ruca	m	1	0	0		[gramm.] root ruc
67843	vaca	m	1	0	0		a parrot; the sun; [gramm.] root vac-
216528	prayojya	adj	1	0	0		suitable for use
216529	niyojya	adj	1	1	0		fit to be appointed
214966	ṣṭhivu	m	1	0	0		[gramm.] root ṣṭhīv
214967	klami	m	1	0	0		[gramm.] root klam
216543	piba	m	1	0	0		[gramm.] substitution for root pā-
216544	jighra	m	1	0	0		[gramm.] substitution for root ghrā-
91855	dhama	m	1	0	0		the moon; name of Brahman; name of Yama; name of Kṛṣṇa; [gramm.] substitution for root dhmā-
216539	tiṣṭha	m	1	0	0		[gramm.] substitution for root sthā-
216546	yaccha	m	1	0	0		[gramm.] substitution for root yam-
216540	ṛccha	m	1	0	0		[gramm.] substitution for root ṛ-
216545	dhau	m	1	0	0		[gramm.] substitution for root sṛ-
216541	śīya	m	1	0	0		[gramm.] substitution for root śad-
216542	sīda	m	1	1	0		[gramm.] substitution for root sad-
214972	jāgr	m	1	1	0		[gramm.] root jāgṛ
214974	tṛṇah	m	1	1	0		[gramm.] root tṛṇah
214975	im	m	1	1	0		[gramm.] affix i
214980	yāṭ	m	1	1	0		[gramm.] augment yāṭ
214981	syāṭ	m	1	1	0		[gramm.] augment syāṭ
214985	śāsu	m	1	0	0		[gramm.] root śās
214988	mīla	m	1	0	0		[gramm.] root mīl
214989	pīḍ	m	1	1	0		[gramm.] root pīḍ
214992	jighrati	m	1	1	0		[gramm.] root ghrā
214993	dayati	m	1	1	0		[gramm.] root de
214994	digi	n	1	1	0		[gramm.] substitute for root de
215001	pat	m	1	1	0		[gramm.] root pat
215002	ayaṅ	m	1	1	0		[gramm.] substitute ay
215003	ūhati	m	1	1	0		[gramm.] root ūh
215005	rīṅ	m	1	1	0		[gramm.] substitute rī
215006	riṅ	m	1	1	0		[gramm.] substitute ri
215010	aśanāya	m	1	0	0		[gramm.] denominative aśanāy
215011	udanya	m	1	0	0		[gramm.] denominative udany
215012	dhanāya	m	1	1	0		[gramm.] denominative dhanāy
215013	dyati	m	1	0	0		[gramm.] root do
215014	sthā	m	1	1	0		[gramm.] root sthā
75368	vasudhita	n	1	0	0		possession of wealth
216589	nemadhita	adj	1	0	0		half supported
216590	dhiṣva	m	1	0	0		[gramm.] the word 'dhiṣva'
216591	dhiṣīya	m	1	1	0		[gramm.] the verbal form 'dhiṣīya'
215025	dad	m	1	1	0		[gramm.] substitute for dā
215027	bh	m	1	1	0		[gramm.] phoneme bh(a)
215028	mī	f	1	0	0		[gramm.] root mī
215032	ṛdh	m	1	1	0		[gramm.] root ṛdh
215033	dambh	m	1	1	0		[gramm.] root dambh
215035	kavati	m	1	1	0		[gramm.] root ku
216592	dādharti	m	1	0	0		[gramm.] the irregular form 'dādharti'
216593	dardharti	m	1	0	0		[gramm.] the irregular form 'dardharti'
216594	dardharṣi	m	1	0	0		[gramm.] the irregular form 'dardharṣi'
216595	bobhūtu	m	1	0	0		[gramm.] the irregular form 'bobhūtu'
216596	tetikte	m	1	1	0		[gramm.] the irregular form 'tetikte'
216597	alarṣi	m	1	0	0		[gramm.] the irregular form 'alarṣi'
216604	āpaṇīphaṇat	m	1	0	0		[gramm.] the form ā...
216599	saṃsaniṣyadat	m	1	0	0		[gramm.] the irregular form 'saṃ...'
216600	karikrat	m	1	0	0		[gramm.] the irregular form 'kari...
216601	kanikradat	m	1	0	0		[gramm.] the irregular form 'kanikrat'
216602	bharibhrat	m	1	0	0		[gramm.] the irregular form 'bharibhrat'
216603	davidhvat	m	1	1	0		[gramm.] the irregular form 'davidhvat'
216605	davidyutat	m	1	0	0		[gramm.] the irregular form 'd...'
216606	taritrat	m	1	1	0		[gramm.] the irregular form 'taritrat'
216607	sarīsṛpatam	m	1	0	0		[gramm.] the irregular form 'sar...'
216608	varīvṛjat	m	1	0	0		[gramm.] the irregular form 'varī...'
216609	marmṛjya	m	1	0	0		[gramm.] the irregular form 'mar...'
216610	āganīganti	m	1	1	0		[gramm.] the irregular form 'āga...'
215036	vyath	m	1	1	0		[gramm.] root vyath
215037	aśnoti	m	1	1	0		[gramm.] root aś
215040	nij	m	1	1	0		[gramm.] root nij
215039	piparti	m	1	1	0		[gramm.] root pṛ
215041	śṛṇoti	m	1	0	0		[gramm.] root śru
215042	dravati	m	1	0	0		[gramm.] root dru
215043	pravati	m	1	0	0		[gramm.] root pru
215059	plavati	m	1	0	0		[gramm.] root plu
215044	cyavati	m	1	1	0		[gramm.] root cyu
215045	nīk	m	1	1	0		[gramm.] augment nīk
215046	vañcu	m	1	0	0		[gramm.] root vañc
215049	bhraṃsu	m	1	0	0		[gramm.] root bhraṃś
13055	kasa	m	1	0	0		a touch stone; [gramm.] root kas
215056	paś	m	1	1	0		[gramm.] root paś
215057	phal	m	1	1	0		[gramm.] root phal
215058	rīk	m	1	1	0		[gramm.] augment rī
215060	ruk	m	1	0	0		[gramm.] augment ruk
215061	rik	m	1	1	0		[gramm.] augment rik
140439	pratha	m	1	0	0		name of a Vāsiṣṭha; [gramm.] root prath
215066	mrada	m	1	0	0		[gramm.] root mrad
215062	veṣṭi	m	1	0	0		[gramm.] root veṣṭ
215063	ceṣṭi	m	1	1	0		[gramm.] root ceṣṭ
215064	gaṇ	m	1	1	0		[gramm.] root gaṇ
213711	adhas	m	1	1	0		[gramm.] the particle adhas
119323	vyutkramaṇa	n	1	0	0		going apart; separation
216657	vām	m	1	0	0		[gramm.] substitution 'vām' for yuṣmad-
216658	nau	m	1	1	0		[gramm.] substitution 'nau' for asmad-
216661	te	m	1	0	0		[gramm.] substitution for yuṣmad
216662	me	m	1	1	0		[gramm.] substitution for asmad
216663	tvā	m	1	0	0		[gramm.] substitution for yuṣmad
216664	mā	m	1	1	0		[gramm.] substitution for asmad
216668	hanta	m	1	0	0		[gramm.] the particle 'hanta'
216666	kuvit	m	1	0	0		[gramm.] the particle 'kuvit'
216665	ned	m	1	0	0		[gramm.] the particle 'ned'
216669	ced	m	1	0	0		[gramm.] the particle 'ced'
213715	caṇ	m	1	0	0		[gramm.] the particle ca
216667	kaccid	m	1	0	0		[gramm.] the particle 'kaccid'
213750	naha	ind	1	0	0		no!
21813	aprātilomya	n	1	1	0		the not being hostile to
56435	udāttavat	adj	1	1	0		having the Udātta
215070	mu	n	1	1	0		[gramm.] substitute morpheme mu
215071	ṣṇuha	m	1	0	0		[gramm.] root ṣṇuh
215072	ṣṇih	m	1	1	0		[gramm.] root ṣṇih
215074	āh	m	1	1	0		[gramm.] root āh
215075	vraśca	m	1	0	0		[gramm.] root vraśc
215077	mṛja	m	1	0	0		[gramm.] root mṛj
215078	rāja	m	1	0	0		[gramm.] root rāj
217141	dhva	m	1	1	0		[gramm.] termination -dhvam
215081	dadh	m	1	1	0		[gramm.] reduplicated stem dhā
215085	yaṇvat	adj	1	1	0		[gramm.] containing a semivowel
215087	añc	m	1	1	0		[gramm.] root añc
27917	nirvāṇa	adj	1	1	0		blown or put out; extinguished (as a lamp or fire); set (as the sun); calmed; quieted; tamed; dead; deceased (lit. having the fire of life extinguished); lost; disappeared; immersed; plunged; immovable; vanished
215088	śuṣ	m	1	1	0		[gramm.] root śuṣ
215090	kṣai	m	1	1	0		[gramm.] root kṣai
215092	nuda	m	1	0	0		[gramm.] root nud
215093	unda	m	1	0	0		[gramm.] root und
215097	mūrcchi	m	1	0	0		[gramm.] root mūrch
121224	vitta	adj	1	1	0		known; understood; celebrated; notorious; famous for (comp.)
